material_id,formula,formation_energy,ehull,band_gap,is_magnetic_x,magnetic_ordering,total_magnetization_x,spacegroup,heusler_type,is_magnetic_y,total_magnetization_y
mp-983358,HfAlFe2,-0.371888859999999,0.010338156499999,0.0,True,FM,0.9745858,225,full,True,0.9745858
mp-982870,HfAlIr2,-0.92564136,0.027841117499999,0.0,False,NM,0.2454237,225,full,False,0.2454237
mp-5748,HfAlNi2,-0.6473235700000011,0.0,0.0,False,NM,1.1e-05,225,full,False,1.1e-05
mp-16501,HfAlPd2,-0.852085152499999,0.0,0.0,False,NM,1.1e-06,225,full,False,1.1e-06
mp-1206362,HfAlPt2,-1.117120210625003,0.078680964374996,0.0,False,NM,0.0013613,225,full,False,0.0013613
mp-864671,HfAlRh2,-1.097746739999998,0.0,0.0,False,NM,0.000169799999999,225,full,False,0.000169799999999
mp-864909,HfAlRu2,-0.8224986375000001,0.0,0.0,False,NM,0.0,225,full,False,0.0
mp-961719,HfAsRh,-0.365947762499999,0.479795041666668,0.0,False,NM,0.0010329,216,half,False,0.0010329
mp-631510,HfBe2Bi,0.8497631600000001,1.043480058357841,0.0,False,NM,0.0035507,216,full,False,0.0035507
mp-1184576,HfBeIr2,-0.7256527887499991,0.0165117475,0.0,False,NM,2.899999999999999e-06,225,full,False,2.899999999999999e-06
mp-865163,HfBeRh2,-0.772553663750001,0.0,0.0,False,NM,5.9e-06,225,full,False,5.9e-06
mp-961721,HfBiRh,-0.009774945151524,0.611370216666657,0.0,False,NM,0.000787199999999,216,half,False,0.000787199999999
mp-865164,HfCdCu2,-0.089468064999999,0.039304211250001,0.0,False,NM,0.000873299999999,225,full,False,0.000873299999999
mp-865174,HfCdRh2,-0.7365736325000001,0.0,0.0,False,NM,9.499999999999994e-06,225,full,False,9.499999999999994e-06
mp-20730,HfCo2Sn,-0.39512803375,0.0,0.0,True,FiM,2.0004765,225,full,True,2.0004765
mp-571185,HfCoSb,0.230188840676191,0.6413693338095251,0.0,False,NM,0.0032987,216,half,False,0.0032987
mp-30582,HfCuHg2,0.144864706249997,0.233823544593748,0.0,False,NM,6.7e-06,216,full,False,6.7e-06
mp-866051,HfFe2Sn,-0.249630366249997,0.009963828750001,0.020999999999999,False,NM,0.0,225,full,False,0.0
mp-3576,HfGaCo2,-0.4638731675,0.0,0.0,True,FiM,1.0214256,225,full,True,1.0214256
mp-865998,HfGaIr2,-0.723468209374999,0.012137372000001,0.0,True,FM,0.9574946,225,full,True,0.9574946
mp-3498,HfGaNi2,-0.557136344374998,0.008806291032259,0.0,False,NM,3.33e-05,225,full,False,3.33e-05
mp-865019,HfGaRh2,-0.8941999968749931,0.0,0.0,True,FM,0.446774399999999,225,full,True,0.446774399999999
mp-865010,HfGaRu2,-0.670260705,0.0,0.0,False,NM,9.79e-05,225,full,False,9.79e-05
mp-631549,HfGeB2,1.231745602500002,2.045381313749999,0.0,False,NM,0.001238599999999,216,full,False,0.001238599999999
mp-961676,HfGePt,-0.46742184833334,0.513674230000006,0.0,False,NM,4.39e-05,216,half,False,4.39e-05
mp-1184684,HfGeRu2,-0.723460469999999,0.0,0.0,False,NM,2.6e-06,225,full,False,2.6e-06
mp-574025,HfInAu2,-0.464667482968749,0.045808078593751,0.0,False,NM,0.0001682,225,full,False,0.0001682
mp-864715,HfInCo2,-0.281194352500001,0.0,0.0,True,FiM,1.1348593,225,full,True,1.1348593
mp-600125,HfInCu2,-0.161315811666666,0.0,0.0,False,NM,1.98e-05,225,full,False,1.98e-05
mp-640024,HfInNi2,-0.392959191666665,0.034639293120964,0.0,False,NM,5.099999999999999e-06,225,full,False,5.099999999999999e-06
mp-864734,HfInPd2,-0.7379010299999991,0.0,0.0,False,NM,1.5e-06,225,full,False,1.5e-06
mp-865066,HfInRh2,-0.853484677499999,0.0,0.0,False,NM,0.0112416,225,full,False,0.0112416
mp-983123,HfMgAu2,-0.5695663937499961,0.0,0.0,False,NM,2.86e-05,225,full,False,2.86e-05
mp-865020,HfMgIr2,-0.83837989375,0.0,0.0,False,NM,2e-06,225,full,False,2e-06
mp-865049,HfMgPd2,-0.7176808237499971,0.0,0.0,False,NM,8e-07,225,full,False,8e-07
mp-1184572,HfMgPt2,-0.999907633749999,0.0,0.0,False,NM,2.7e-06,225,full,False,2.7e-06
mp-865050,HfMgRh2,-0.863708256249999,0.0,0.0,False,NM,0.0,225,full,False,0.0
mp-1184581,HfMnIr2,-0.622707136982757,0.022822161767241,0.0,True,FM,4.8995528,225,full,True,4.8995528
mp-865091,HfMnRh2,-0.887145171120689,0.0,0.0,True,FM,4.911769,225,full,True,4.911769
mp-631324,HfMnTl,0.9451384967001952,1.0488799218055571,0.0,True,FM,3.4618052,216,half,True,3.4618052
mp-631294,HfMoSe,0.5373683892013711,1.406517901388888,0.0,False,NM,8.180000000000002e-05,216,half,False,8.180000000000002e-05
mp-1184582,HfNbRu2,-0.529471127500002,0.03850026666667,0.0,False,NM,0.0019056,225,full,False,0.0019056
mp-865094,HfNbTc2,-0.481426192500002,0.0,0.0,False,NM,0.000126399999999,225,full,False,0.000126399999999
mp-4828,HfNi2Sn,-0.490897833749998,0.04730787291071,0.0,False,NM,1.45e-05,225,full,False,1.45e-05
mp-961691,HfNiGe,0.023201186666663,0.79831478083333,0.0,False,NM,0.0013387,216,half,False,0.0013387
mp-961732,HfNiPb,0.489870420000002,0.8343279266666671,0.0,False,NM,3.7e-06,216,half,False,3.7e-06
mp-1206814,HfNiSb,0.069804990000001,0.692692101249998,0.0,True,FM,0.335688,216,half,True,0.335688
mp-20523,HfNiSn,0.172141241666668,0.802869639999999,0.0,False,NM,3.399999999999998e-06,216,half,False,3.399999999999998e-06
mp-636297,HfNiSn,0.253445505000001,0.8841739033333321,0.0,False,NM,2.2300000000000003e-05,216,half,False,3.399999999999998e-06
mp-924128,HfNiSn,-0.630728398333329,0.0,0.386899999999999,False,NM,0.0,216,half,False,3.399999999999998e-06
mp-864926,HfPaTc2,-0.398007694999996,0.0,0.0,False,NM,4.4000000000000006e-05,225,full,False,4.4000000000000006e-05
mp-961715,HfPtPb,0.080385876666667,0.920776876666664,0.0,False,NM,0.000156499999999,216,half,False,0.000156499999999
mp-10367,HfSbRh,-0.278996118838141,0.484412908974359,0.0,False,NM,0.00279,216,half,False,0.00279
mp-31456,HfSbRu,-0.5357222264035121,0.103167336666665,0.0,False,NM,0.0002524,216,half,False,0.0002524
mp-865165,HfScCo2,-0.390758068750002,0.0,0.0,True,FiM,1.126958,225,full,True,1.126958
mp-865000,HfScIr2,-0.994417118749998,0.008809485,0.0,False,NM,0.000159,225,full,False,0.000159
mp-865001,HfScOs2,-0.564750781249996,0.0,0.0,False,NM,1e-07,225,full,False,1e-07
mp-865041,HfScRh2,-0.9569838462499972,0.0,0.0,False,NM,1.65e-05,225,full,False,1.65e-05
mp-865030,HfScRu2,-0.732529233749996,0.0,0.0,False,NM,1.1e-06,225,full,False,1.1e-06
mp-1184559,HfScTc2,-0.277731591249995,0.078739410312502,0.0,False,NM,1.0100000000000002e-05,225,full,False,1.0100000000000002e-05
mp-631455,HfSi2Br,0.45931817625,1.320022749374999,0.0,False,NM,0.0040837,225,full,False,0.0040837
mp-961686,HfSiNi,-0.32492446833335,0.5913546658333181,0.0,False,NM,6.21e-05,216,half,False,6.21e-05
mp-961670,HfSiPt,-0.6831251216666631,0.496401065,0.0,False,NM,0.0006916,216,half,False,0.0006916
mp-866062,HfSiRu2,-0.87005298375,0.0,0.169499999999999,False,NM,0.0,225,full,False,0.0
mp-11869,HfSnPd,-0.782001370000003,0.0,0.0338,False,NM,0.0,216,half,False,0.0
mp-20889,HfSnPt,-0.346125531666662,0.494265468333331,0.0,False,NM,6.88e-05,216,half,False,6.88e-05
mp-866221,HfSnRh2,-0.771035163749997,0.0,0.0,False,NM,7.620000000000002e-05,225,full,False,7.620000000000002e-05
mp-866219,HfSnRu2,-0.7016819350000031,0.0,0.0,False,NM,7e-07,225,full,False,7e-07
mp-865025,HfTaRe2,-0.396153335583335,0.0,0.0,False,NM,6.37e-05,225,full,False,6.37e-05
mp-1184573,HfTaRu2,-0.612743044333335,0.01154441472223,0.0,False,NM,0.0014041,225,full,False,0.0014041
mp-865038,HfTaTc2,-0.564904271833334,0.0,0.0,False,NM,0.0002469,225,full,False,0.0002469
mp-1184589,HfTc2Mo,-0.345843667500002,0.0,0.0,False,NM,1.8e-06,225,full,False,1.8e-06
mp-865023,HfTc2Sb,-0.3720080525,0.0,0.0,False,NM,7.500000000000002e-05,225,full,False,7.500000000000002e-05
mp-865039,HfTc2Sn,-0.270813441875006,0.036656026874997,0.0,True,FM,0.5264272,225,full,True,0.5264272
mp-866114,HfTc2W,-0.394319512499997,0.0,0.0,False,NM,2.8e-06,225,full,False,2.8e-06
mp-1100419,HfTeRu,0.253267908333332,1.054267541249998,0.0,False,NM,3.5300000000000004e-05,216,half,False,3.5300000000000004e-05
mp-1184636,HfThTc2,-0.310986772857155,0.045234461250004,0.0,False,NM,0.0001125,225,full,False,0.0001125
mp-1184579,HfTiZn2,-0.184673853333332,0.011786983437498,0.0,False,NM,1.6800000000000002e-05,225,full,False,1.6800000000000002e-05
mp-866117,HfZnAu2,-0.476041041249999,0.0,0.0,False,NM,9.3e-06,225,full,False,9.3e-06
mp-866096,HfZnCo2,-0.246721101249999,0.005411385609825,0.0,False,NM,0.0,225,full,False,0.0
mp-866094,HfZnCu2,-0.196791697499998,0.0,0.0,False,NM,4e-07,225,full,False,4e-07
mp-864798,HfZnIr2,-0.7433310700000011,0.0,0.0,False,NM,0.0,225,full,False,0.0
mp-864807,HfZnNi2,-0.430705482499998,0.0,0.0,False,NM,1.699999999999999e-06,225,full,False,1.699999999999999e-06
mp-1184560,HfZnPd2,-0.679627562499998,0.0,0.0,False,NM,5.9e-06,225,full,False,5.9e-06
mp-983430,HfZnPt2,-0.873607305000001,0.005494643124997,0.0,False,NM,0.0,225,full,False,0.0
mp-1184580,HfZnRh2,-0.9197817312500012,0.0,0.0,False,NM,1e-06,225,full,False,1e-06
mp-1184647,HfZrCo2,-0.383389598750003,0.0,0.0,True,FiM,1.8880096,225,full,True,1.8880096
mp-1184648,HfZrFe2,-0.2550748375,0.004519357499999,0.0,False,NM,2.6800000000000004e-05,225,full,False,2.6800000000000004e-05
mp-1184607,HfZrOs2,-0.756769933749999,0.0,0.0,False,NM,1.899999999999999e-06,225,full,False,1.899999999999999e-06
mp-1184601,HfZrRu2,-0.8173673587500011,0.0032363525,0.0,False,NM,8e-07,225,full,False,8e-07
mp-974943,HfZrTc2,-0.46442279875,0.0,0.0,False,NM,1.5e-06,225,full,False,1.5e-06
mp-974973,HfZrZn2,-0.27733550625,0.018419908125,0.0,False,NM,0.0,225,full,False,0.0
mp-631530,Hg2BCl,0.9534969468055572,1.301050705972223,0.0,False,NM,0.000471499999999,216,full,False,0.000471499999999
mp-631323,HgOsPb2,0.863302931249997,0.863302931249997,0.0,False,NM,0.0001919,225,full,False,0.0001919
mp-631293,HgP2Se,0.735410851692712,0.8538712083333341,0.0,False,NM,4.6600000000000015e-05,216,full,False,4.6600000000000015e-05
mp-631301,HgPRh,0.749615553174602,1.26697793111111,0.0,False,NM,0.0029119,216,half,False,0.0029119
mp-977454,HgPd2Au,-0.159579113125003,0.0,0.0,False,NM,1e-07,225,full,False,1e-07
mp-1184622,Ho2AgAu,-0.596929542916663,0.009083005,0.0,False,NM,1.2400000000000002e-05,225,full,False,1.2400000000000002e-05
mp-1184691,Ho2AgHg,-0.397117221041666,0.004439394999998,0.0,False,NM,9.1e-06,225,full,False,9.1e-06
mp-977358,Ho2AgIr,-0.622223012916663,0.022613972031249,0.0,False,NM,0.0034494,225,full,False,0.0034494
mp-1184621,Ho2AgOs,-0.291966002916662,0.021547856875002,0.0,False,NM,0.0004408,225,full,False,0.0004408
mp-1184631,Ho2AgRu,-0.36814316791666,0.0,0.0,False,NM,5.299999999999997e-06,225,full,False,5.299999999999997e-06
mp-1184596,Ho2AlCd,-0.333801394999997,0.015370086562498,0.0,False,NM,8.180000000000002e-05,225,full,False,8.180000000000002e-05
mp-977406,Ho2AlOs,-0.381098876106769,0.110094618385417,0.0,False,NM,0.0013858,225,full,False,0.0013858
mp-1184583,Ho2AlRu,-0.365661957499995,0.110612474759617,0.0,False,NM,9.3e-06,225,full,False,9.3e-06
mp-864674,Ho2AlZn,-0.373683097499997,0.000944776562498,0.0,False,NM,6.9e-06,225,full,False,6.9e-06
mp-1184627,Ho2CdHg,-0.372875563124996,0.0108354525,0.0,False,NM,8.5e-06,225,full,False,8.5e-06
mp-863651,Ho2CdIn,-0.379070246666661,0.0,0.0,False,NM,0.005098099999999,225,full,False,0.005098099999999
mp-863652,Ho2CdOs,-0.215438352499996,0.080229906875001,0.0,False,NM,0.0021868,225,full,False,0.0021868
mp-864696,Ho2CoOs,-0.142241467499997,0.1114840065625,0.0,True,FiM,0.853229,225,full,True,0.853229
mp-1184724,Ho2CoRu,-0.265734249999996,0.032474810468749,0.0,True,FiM,1.0249649,225,full,True,1.0249649
mp-1184699,Ho2CuIr,-0.6151072924999961,0.014603250763886,0.0,False,NM,0.002012399999999,225,full,False,0.002012399999999
mp-1184585,Ho2CuOs,-0.334136735000001,0.002278142031251,0.0,False,NM,1.8e-06,225,full,False,1.8e-06
mp-983410,Ho2CuPd,-0.602262679999999,0.022824583125,0.0,False,NM,3.799999999999998e-06,225,full,False,3.799999999999998e-06
mp-1184717,Ho2CuPt,-0.845878034999998,0.028984651249977,0.0,False,NM,9.1e-06,225,full,False,9.1e-06
mp-867284,Ho2CuRh,-0.575543087499995,0.01294189544643,0.0,False,NM,4.999999999999999e-06,225,full,False,4.999999999999999e-06
mp-867283,Ho2CuRu,-0.356953089999996,0.0,0.0,False,NM,2.6e-06,225,full,False,2.6e-06
mp-973788,Ho2CuTc,-0.137742335098682,0.092882269374999,0.0,False,NM,8.99e-05,225,full,False,8.99e-05
mp-1184662,Ho2GaAg,-0.458518059791665,0.015696626249999,0.0,False,NM,2.4700000000000004e-05,225,full,False,2.4700000000000004e-05
mp-1184603,Ho2GaOs,-0.370641706874996,0.089374720625002,0.0,False,NM,0.011295399999999,225,full,False,0.011295399999999
mp-1184614,Ho2HgOs,-0.368567782500001,0.114002229375003,0.0,False,NM,0.000426599999999,225,full,False,0.000426599999999
mp-865297,Ho2InAg,-0.386477922083331,0.0,0.0,False,NM,7.2e-06,225,full,False,7.2e-06
mp-1184643,Ho2InHg,-0.446381417291664,0.003311232499999,0.0,False,NM,0.027977,225,full,False,0.027977
mp-1184630,Ho2InOs,-0.247253231666663,0.114396661875002,0.0,False,NM,0.005382,225,full,False,0.005382
mp-1184595,Ho2IrAu,-0.850873084999998,0.030687395000001,0.0,False,NM,2.2e-06,225,full,False,2.2e-06
mp-1184593,Ho2IrPd,-0.930758079999997,0.0,0.0,False,NM,2e-07,225,full,False,2e-07
mp-864625,Ho2IrRh,-0.9026375974999952,0.0,0.0,False,NM,0.0002808,225,full,False,0.0002808
mp-866111,Ho2IrRu,-0.6429201624999981,0.007962496093748,0.0,False,NM,1e-07,225,full,False,1e-07
mp-867277,Ho2MgAl,-0.250878076249996,0.0,0.0,False,NM,2.1e-06,225,full,False,2.1e-06
mp-1184624,Ho2MgCd,-0.162882893749995,0.0085766775,0.0,False,NM,2.67e-05,225,full,False,2.67e-05
mp-1184629,Ho2MgGa,-0.315699330624997,0.040938930486111,0.0,False,NM,0.0017863,225,full,False,0.0017863
mp-977392,Ho2MgIn,-0.288879742916662,0.0,0.0,False,NM,0.000169899999999,225,full,False,0.000169899999999
mp-1184616,Ho2MgOs,-0.148682531249996,0.057921883750002,0.0,False,NM,0.0034081,225,full,False,0.0034081
mp-1184690,Ho2MgRu,-0.198912683749997,0.071345752734373,0.0,False,NM,2.8300000000000003e-05,225,full,False,2.8300000000000003e-05
mp-1184677,Ho2MgTc,-0.010006062499997,0.09038681875,0.0,False,NM,0.0014661,225,full,False,0.0014661
mp-1184590,Ho2MgTl,-0.20226546708333,0.018049720416667,0.0,False,NM,0.000275399999999,225,full,False,0.000275399999999
mp-983409,Ho2MnOs,-0.10497026789821,0.187771155517246,0.0,True,FiM,3.3846781,225,full,True,3.3846781
mp-977379,Ho2NiIr,-0.6746321899999971,0.021171952031249,0.0,False,NM,0.0005647,225,full,False,0.0005647
mp-1184689,Ho2NiRu,-0.414829864999996,0.0,0.0,True,FiM,0.342651,225,full,True,0.342651
mp-863736,Ho2OsAu,-0.5996726805468741,0.090968214375003,0.0,False,NM,0.0047189,225,full,False,0.0047189
mp-863729,Ho2OsPd,-0.632210927421866,0.047420439375002,0.0,False,NM,2.14e-05,225,full,False,2.14e-05
mp-976939,Ho2OsPt,-0.7968948850857841,0.118729170208332,0.0,False,NM,4.72e-05,225,full,False,4.72e-05
mp-1184577,Ho2OsRh,-0.503677319999996,0.10364386138393,0.0,False,NM,0.011284899999999,225,full,False,0.011284899999999
mp-866110,Ho2OsRu,-0.207012022499998,0.13678716515625,0.0,False,NM,8.900000000000001e-05,225,full,False,8.900000000000001e-05
mp-973314,Ho2PdRh,-0.899698249999996,0.021791789999999,0.0,False,NM,5.099999999999999e-06,225,full,False,5.099999999999999e-06
mp-861941,Ho2PdRu,-0.6704483924999971,0.0,0.0,False,NM,2.2000000000000003e-05,225,full,False,2.2000000000000003e-05
mp-973270,Ho2RuAu,-0.6026647899999971,0.014462650703125,0.0,False,NM,0.000954999999999,225,full,False,0.000954999999999
mp-1184663,Ho2RuPt,-0.8089441474999951,0.010155906328124,0.0,False,NM,0.0004191,225,full,False,0.0004191
mp-861965,Ho2RuRh,-0.648692167499998,0.0,0.0,False,NM,2e-07,225,full,False,2e-07
mp-861993,Ho2TlAg,-0.329888033749998,0.0,0.0,False,NM,0.0028902,225,full,False,0.0028902
mp-861994,Ho2TlCd,-0.311912290833332,0.0,0.0,False,NM,0.001397899999999,225,full,False,0.001397899999999
mp-1184618,Ho2TlHg,-0.503360216875002,0.0,0.0,True,FM,0.6546288,225,full,True,0.6546288
mp-1184644,Ho2TlIn,-0.370566932499999,0.0,0.0,False,NM,2.4500000000000003e-05,225,full,False,2.4500000000000003e-05
mp-1184628,Ho2TlZn,-0.317121065833331,0.008266480937501,0.0,False,NM,0.002370499999999,225,full,False,0.002370499999999
mp-1184634,Ho2ZnAg,-0.323386290416662,0.01193662,0.0,False,NM,1.9900000000000003e-05,225,full,False,1.9900000000000003e-05
mp-1184617,Ho2ZnAu,-0.600204227499997,0.013419112499999,0.0,False,NM,9.9e-06,225,full,False,9.9e-06
mp-1184642,Ho2ZnCu,-0.286859374999995,0.01417978,0.0,False,NM,5.799999999999999e-06,225,full,False,5.799999999999999e-06
mp-1184635,Ho2ZnGa,-0.479325054374998,0.002500423749998,0.0,False,NM,0.0039788,225,full,False,0.0039788
mp-1184637,Ho2ZnHg,-0.391284630624998,0.017882777499998,0.0,False,NM,1.22e-05,225,full,False,1.22e-05
mp-861600,Ho2ZnIn,-0.387168546666664,0.0,0.0,False,NM,0.0002588,225,full,False,0.0002588
mp-982730,Ho2ZnIr,-0.648375499999996,0.023332479583334,0.0,False,NM,0.0123159,225,full,False,0.0123159
mp-861598,Ho2ZnOs,-0.300115267499996,0.023553920312502,0.0,False,NM,0.002169899999999,225,full,False,0.002169899999999
mp-1184649,Ho2ZnPd,-0.6161086424999961,0.023104004999997,0.0,False,NM,0.000835799999999,225,full,False,0.000835799999999
mp-1184692,Ho2ZnPt,-0.800407757499996,0.022378466770834,0.0,False,NM,0.000424799999999,225,full,False,0.000424799999999
mp-1184686,Ho2ZnRh,-0.612255072499995,0.019419695446429,0.0,False,NM,5.099999999999999e-06,225,full,False,5.099999999999999e-06
mp-867320,Ho2ZnRu,-0.377942149999998,0.0,0.0,False,NM,1e-07,225,full,False,1e-07
mp-1184673,Ho2ZnTc,-0.163458188749997,0.082952431249999,0.0,False,NM,0.0042675,225,full,False,0.0042675
mp-864775,HoAgHg2,-0.319932665416669,0.0,0.0,False,NM,1.3e-05,225,full,False,1.3e-05
mp-861934,HoAlAg2,-0.326717519583329,0.0,0.0,False,NM,8.4e-06,225,full,False,8.4e-06
mp-982559,HoAlAu2,-0.8148339622321281,0.025230499374998,0.0,False,NM,0.00341,225,full,False,0.00341
mp-1009132,HoBiPd,-1.03782529,0.0,0.0,False,NM,2e-07,216,half,False,2e-07
mp-30455,HoBiPt,-1.175998753333327,0.0,0.0,False,NM,4e-07,216,half,False,4e-07
mp-864904,HoCdAg2,-0.26668044708333,0.0,0.0,False,NM,3e-07,225,full,False,3e-07
mp-977415,HoCdAu2,-0.659919823749997,0.0,0.0,False,NM,1e-07,225,full,False,1e-07
mp-977413,HoCdHg2,-0.340256892500003,0.0,0.0,False,NM,5e-07,225,full,False,5e-07
mp-864760,HoCdPd2,-0.733078928749994,0.0,0.0,False,NM,1e-07,225,full,False,1e-07
mp-864673,HoCdPt2,-0.8219076862499951,0.018608861250001,0.0,False,NM,1.6e-06,225,full,False,1.6e-06
mp-1184739,HoCdRh2,-0.568266246249997,0.0,0.0,False,NM,0.0012776,225,full,False,0.0012776
mp-972945,HoErAg2,-0.32832871958333,0.0061213075,0.0,False,NM,5.4000000000000005e-05,225,full,False,5.4000000000000005e-05
mp-972984,HoErAl2,-0.452723500833332,0.020729182187501,0.0,False,NM,6.780000000000002e-05,225,full,False,6.780000000000002e-05
mp-972997,HoErCd2,-0.288900253749996,0.006411287499998,0.0,False,NM,1e-07,225,full,False,1e-07
mp-1184750,HoErCu2,-0.276176987083335,0.004386682500001,0.0,False,NM,1.26e-05,225,full,False,1.26e-05
mp-1184740,HoErHg2,-0.5728108658333391,0.0,0.0,False,NM,3.2e-06,225,full,False,3.2e-06
mp-1184738,HoErIn2,-0.43029829208333,0.0,0.0,False,NM,7.780000000000002e-05,225,full,False,7.780000000000002e-05
mp-1184769,HoErIr2,-0.881985658749998,0.018210160000002,0.0,True,FM,0.2014505,225,full,True,0.2014505
mp-1184787,HoErMg2,-0.048874906249997,0.0025014925,0.0,False,NM,1.0800000000000002e-05,225,full,False,1.0800000000000002e-05
mp-976343,HoErPd2,-0.949826329583334,0.017130163124999,0.0,False,NM,1.699999999999999e-06,225,full,False,1.699999999999999e-06
mp-976286,HoErRh2,-0.918561026249996,0.008559300000001,0.0,False,NM,0.000630399999999,225,full,False,0.000630399999999
mp-976311,HoErRu2,-0.367379271249998,0.0,0.0,False,NM,1.2e-06,225,full,False,1.2e-06
mp-974221,HoErTl2,-0.30947066541667,0.0,0.0,False,NM,0.000898399999999,225,full,False,0.000898399999999
mp-974253,HoErZn2,-0.348218943749996,0.000377255,0.0,False,NM,0.0013518,225,full,False,0.0013518
mp-865696,HoGaRh2,-0.834815710624996,0.0,0.0,False,NM,6.599999999999999e-06,225,full,False,6.599999999999999e-06
mp-13308,HoGeAu,-0.741835413333331,0.074600516666665,0.0,False,NM,0.000133199999999,216,half,False,0.000133199999999
mp-981392,HoHfOs2,-0.48759884554687,0.128196501875002,0.0,False,NM,0.001429299999999,225,full,False,0.001429299999999
mp-973890,HoHfRu2,-0.579773103749998,0.009657785703124,0.0,False,NM,8e-07,225,full,False,8e-07
mp-30342,HoInAg2,-0.353462816249996,0.0,0.0,False,NM,1e-06,225,full,False,1e-06
mp-30388,HoInAu2,-0.696934070416661,0.0,0.0,False,NM,1.19e-05,225,full,False,1.19e-05
mp-30586,HoInCu2,-0.319547352916663,0.0,0.0,False,NM,1.42e-05,225,full,False,1.42e-05
mp-861654,HoInPd2,-0.825906460416664,0.0,0.0,False,NM,1e-06,225,full,False,1e-06
mp-1184823,HoInPt2,-0.907462325416661,0.015998420625,0.0,False,NM,3.299999999999999e-06,225,full,False,3.299999999999999e-06
mp-1184839,HoInRh2,-0.7626289604166631,0.0,0.0,False,NM,0.000765899999999,225,full,False,0.000765899999999
mp-973283,HoLuAg2,-0.332111466249998,0.0,0.0,False,NM,1.96e-05,225,full,False,1.96e-05
mp-1184824,HoLuAl2,-0.445998744479169,0.021888696249998,0.0,False,NM,0.0068923,225,full,False,0.0068923
mp-973285,HoLuAu2,-0.9720623679166632,0.019090188749999,0.0,False,NM,3.2e-06,225,full,False,3.2e-06
mp-973276,HoLuCd2,-0.283293842916665,0.005409427499998,0.0,False,NM,2.15e-05,225,full,False,2.15e-05
mp-1184891,HoLuCu2,-0.292857542916667,0.0,0.0,False,NM,9.499999999999994e-06,225,full,False,9.499999999999994e-06
mp-1184869,HoLuHg2,-0.563666551666671,0.0,0.0,False,NM,3.1e-05,225,full,False,3.1e-05
mp-1184838,HoLuIn2,-0.407045603749996,0.0,0.0,False,NM,4.340000000000001e-05,225,full,False,4.340000000000001e-05
mp-1184847,HoLuIr2,-0.9218356404166672,0.023413257499999,0.0,False,NM,0.1684403,225,full,False,0.1684403
mp-864799,HoLuMg2,-0.038960467916663,0.001787952500002,0.0,False,NM,9.1e-05,225,full,False,9.1e-05
mp-1184836,HoLuPd2,-0.9708100204166672,0.021689793124998,0.0,False,NM,4.4000000000000006e-05,225,full,False,4.4000000000000006e-05
mp-976155,HoLuRh2,-0.956096762916664,0.012171375000001,0.0,False,NM,9.06e-05,225,full,False,9.06e-05
mp-973114,HoLuRu2,-0.405608240416664,0.003592980703126,0.0,False,NM,4e-07,225,full,False,4e-07
mp-973069,HoLuTl2,-0.282972897083333,0.0,0.0,False,NM,0.000693199999999,225,full,False,0.000693199999999
mp-973333,HoLuZn2,-0.351289865416665,0.000603819999998,0.0,False,NM,0.007199199999999,225,full,False,0.007199199999999
mp-1184837,HoMg2Sc,-0.028547179999998,0.010974861249999,0.0,False,NM,0.0002118,225,full,False,0.0002118
mp-1184818,HoMgAg2,-0.293667080833332,0.0,0.0,False,NM,1.0600000000000002e-05,225,full,False,1.0600000000000002e-05
mp-864653,HoMgAu2,-0.774798287499995,0.0,0.0,False,NM,0.0,225,full,False,0.0
mp-1184816,HoMgCd2,-0.265760282499996,0.0,0.0,False,NM,2.26e-05,225,full,False,2.26e-05
mp-977369,HoMgHg2,-0.436889031249998,0.0,0.0,False,NM,1e-07,225,full,False,1e-07
mp-864744,HoMgRh2,-0.7243100999999961,0.0,0.0,False,NM,5.4e-06,225,full,False,5.4e-06
mp-864747,HoMgTl2,-0.180134904166668,0.040180283333329,0.0,False,NM,0.0069682,225,full,False,0.0069682
mp-861981,HoMgZn2,-0.329489187499998,0.0,0.0,False,NM,3.91e-05,225,full,False,3.91e-05
mp-866109,HoNbOs2,-0.233856518098967,0.129550517291662,0.0,False,NM,0.0002107,225,full,False,0.0002107
mp-866112,HoNbRu2,-0.320280518749996,0.0,0.0,False,NM,1e-06,225,full,False,1e-06
mp-1018139,HoNiBi,-0.661764834999998,0.0,0.1941,False,NM,0.0,216,half,False,0.0
mp-4174,HoNiSb,-0.962841218333332,0.0,0.291999999999999,False,NM,0.0,216,half,False,0.0
mp-1184909,HoNpRu2,-0.212514578437499,0.042139840937498,0.0,True,FiM,2.9857135,225,full,True,2.9857135
mp-977364,HoPaOs2,-0.413282853281259,0.020257093124996,0.0,False,NM,4.59e-05,225,full,False,4.59e-05
mp-1184890,HoPaRu2,-0.410204131249994,0.0,0.0,True,FM,0.0822873,225,full,True,0.0822873
mp-1184843,HoPaTc2,-0.194121728749998,0.023398671249985,0.0,False,NM,7.280000000000002e-05,225,full,False,7.280000000000002e-05
mp-30389,HoPbAu,-0.6630258750000001,0.0,0.0,False,NM,1e-07,216,half,False,1e-07
mp-1206634,HoPd2Pb,-0.7020842312499981,0.010730512187495,0.0,False,NM,1.27e-05,225,full,False,1.27e-05
mp-1184889,HoPuOs2,0.439622504062505,0.6819914909375071,0.0,False,NM,0.0037765,225,full,False,0.0037765
